,hora,temperatura,Punto de rocio,Humedad,viento,nudos de viento,Rafaga,Presion,Precipitacion,Condicion,fecha
440,4:00 PM,81 °F,34 °F,18 %,ESE,5 mph,0 mph,21.46 in,0.0 in,Fair,2020-11-14
441,7:00 AM,61 °F,23 °F,23 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Fair,2020-11-21
442,8:00 AM,64 °F,25 °F,22 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Fair,2020-11-21
443,9:00 AM,68 °F,36 °F,30 %,NNE,5 mph,0 mph,21.63 in,0.0 in,Fair,2020-11-21
444,10:00 AM,70 °F,32 °F,25 %,N,6 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2020-11-21
445,11:00 AM,75 °F,28 °F,18 %,VAR,6 mph,0 mph,21.56 in,0.0 in,Fair,2020-11-21
446,12:00 PM,79 °F,27 °F,15 %,VAR,6 mph,0 mph,21.54 in,0.0 in,Fair,2020-11-21
447,1:00 PM,81 °F,27 °F,14 %,VAR,5 mph,0 mph,21.50 in,0.0 in,Partly Cloudy,2020-11-21
448,2:00 PM,81 °F,23 °F,12 %,NW,6 mph,0 mph,21.46 in,0.0 in,Partly Cloudy,2020-11-21
449,3:00 PM,84 °F,25 °F,11 %,E,9 mph,0 mph,21.44 in,0.0 in,Partly Cloudy,2020-11-21
450,7:00 AM,59 °F,46 °F,63 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-11-28
451,8:00 AM,61 °F,48 °F,63 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-11-28
452,9:00 AM,63 °F,46 °F,55 %,NE,8 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-11-28
453,10:00 AM,66 °F,45 °F,46 %,VAR,6 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-11-28
454,11:00 AM,70 °F,41 °F,35 %,VAR,3 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-11-28
455,12:00 PM,73 °F,41 °F,31 %,VAR,6 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2020-11-28
456,1:00 PM,77 °F,41 °F,28 %,VAR,3 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2020-11-28
457,2:00 PM,77 °F,39 °F,26 %,NE,9 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2020-11-28
458,7:00 AM,55 °F,50 °F,82 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Cloudy,2020-12-05
459,8:00 AM,55 °F,50 °F,82 %,NE,3 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-12-05
460,9:00 AM,59 °F,50 °F,72 %,NNE,3 mph,0 mph,21.71 in,0.0 in,Cloudy,2020-12-05
461,10:00 AM,63 °F,48 °F,59 %,NE,6 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-12-05
462,11:00 AM,64 °F,50 °F,59 %,VAR,6 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-12-05
463,12:00 PM,68 °F,46 °F,46 %,NW,5 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2020-12-05
464,1:00 PM,72 °F,46 °F,41 %,NE,8 mph,0 mph,21.60 in,0.0 in,Showers in the Vicinity,2020-12-05
465,2:00 PM,68 °F,50 °F,52 %,VAR,8 mph,0 mph,21.60 in,0.0 in,Showers in the Vicinity,2020-12-05
466,7:00 AM,63 °F,43 °F,48 %,E,3 mph,0 mph,21.60 in,0.0 in,Fair,2020-12-12
467,8:00 AM,66 °F,43 °F,43 %,VAR,2 mph,0 mph,21.60 in,0.0 in,Fair,2020-12-12
468,9:00 AM,70 °F,43 °F,38 %,ENE,5 mph,0 mph,21.63 in,0.0 in,Fair,2020-12-12
469,10:00 AM,70 °F,43 °F,38 %,NNE,7 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2020-12-12
470,11:00 AM,75 °F,43 °F,31 %,VAR,8 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2020-12-12
471,11:30 AM,72 °F,41 °F,33 %,NE,15 mph,28 mph,21.58 in,0.0 in,Showers in the Vicinity,2020-12-12
472,12:00 PM,75 °F,41 °F,29 %,ENE,15 mph,0 mph,21.58 in,0.0 in,Showers in the Vicinity,2020-12-12
473,1:00 PM,73 °F,37 °F,27 %,VAR,3 mph,0 mph,21.56 in,0.0 in,Mostly Cloudy,2020-12-12
474,7:00 AM,52 °F,46 °F,82 %,SSE,3 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2020-12-19
475,8:00 AM,57 °F,48 °F,72 %,VAR,1 mph,0 mph,21.65 in,0.0 in,Fair,2020-12-19
476,9:00 AM,61 °F,46 °F,59 %,VAR,3 mph,0 mph,21.65 in,0.0 in,Fair,2020-12-19
477,10:00 AM,63 °F,46 °F,55 %,N,6 mph,0 mph,21.63 in,0.0 in,Fair,2020-12-19
478,11:00 AM,68 °F,45 °F,43 %,VAR,6 mph,0 mph,21.58 in,0.0 in,Fair,2020-12-19
479,12:00 PM,72 °F,46 °F,41 %,NE,5 mph,0 mph,21.56 in,0.0 in,Fair,2020-12-19
480,1:00 PM,75 °F,45 °F,34 %,VAR,3 mph,0 mph,21.52 in,0.0 in,Showers in the Vicinity,2020-12-19
481,2:00 PM,77 °F,45 °F,32 %,NNW,6 mph,0 mph,21.50 in,0.0 in,Thunder in the Vicinity,2020-12-19
482,7:00 AM,55 °F,50 °F,82 %,VAR,2 mph,0 mph,21.56 in,0.0 in,Cloudy,2020-12-26
483,8:00 AM,57 °F,52 °F,82 %,CALM,0 mph,0 mph,21.58 in,0.0 in,Cloudy,2020-12-26
484,9:00 AM,59 °F,50 °F,72 %,VAR,2 mph,0 mph,21.58 in,0.0 in,Cloudy,2020-12-26
485,10:00 AM,61 °F,50 °F,68 %,VAR,3 mph,0 mph,21.56 in,0.0 in,Cloudy,2020-12-26
486,11:00 AM,61 °F,48 °F,63 %,NNE,5 mph,0 mph,21.56 in,0.0 in,Cloudy,2020-12-26
487,12:00 PM,63 °F,48 °F,59 %,VAR,2 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2020-12-26
488,1:00 PM,64 °F,46 °F,52 %,VAR,5 mph,0 mph,21.52 in,0.0 in,Cloudy,2020-12-26
489,2:00 PM,70 °F,50 °F,49 %,N,6 mph,0 mph,21.48 in,0.0 in,Showers in the Vicinity,2020-12-26
