,hora,temperatura,Punto de rocio,Humedad,viento,nudos de viento,Rafaga,Presion,Precipitacion,Condicion,fecha
2193,7:00 AM,52 °F,28 °F,41 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Fair,2021-08-13
2194,8:00 AM,57 °F,30 °F,36 %,SSE,2 mph,0 mph,21.71 in,0.0 in,Fair,2021-08-13
2195,9:00 AM,63 °F,30 °F,30 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Fair,2021-08-13
2196,10:00 AM,64 °F,30 °F,28 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Fair,2021-08-13
2197,11:00 AM,66 °F,28 °F,24 %,E,6 mph,0 mph,21.69 in,0.0 in,Fair,2021-08-13
2198,12:00 PM,70 °F,30 °F,23 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Fair,2021-08-13
2199,1:00 PM,72 °F,32 °F,23 %,VAR,6 mph,0 mph,21.63 in,0.0 in,Fair,2021-08-13
2200,2:00 PM,75 °F,32 °F,21 %,VAR,3 mph,0 mph,21.58 in,0.0 in,Fair,2021-08-13
2201,3:00 PM,75 °F,30 °F,19 %,VAR,5 mph,0 mph,21.56 in,0.0 in,Fair,2021-08-13
2202,4:00 PM,75 °F,28 °F,18 %,VAR,3 mph,0 mph,21.54 in,0.0 in,Fair,2021-08-13
2203,5:00 PM,73 °F,37 °F,27 %,SSE,10 mph,0 mph,21.54 in,0.0 in,Fair,2021-08-13
2204,6:00 PM,70 °F,37 °F,31 %,SE,6 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2021-08-13
2205,6:00 AM,54 °F,37 °F,54 %,SSE,5 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2021-08-14
2206,8:00 AM,59 °F,37 °F,45 %,E,1 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2021-08-14
2207,9:00 AM,64 °F,39 °F,40 %,S,2 mph,0 mph,21.73 in,0.0 in,Fair,2021-08-14
2208,10:00 AM,66 °F,37 °F,35 %,E,5 mph,0 mph,21.71 in,0.0 in,Fair,2021-08-14
2209,11:00 AM,70 °F,37 °F,31 %,S,7 mph,0 mph,21.69 in,0.0 in,Fair,2021-08-14
2210,12:00 PM,72 °F,37 °F,29 %,VAR,5 mph,0 mph,21.67 in,0.0 in,Fair,2021-08-14
2211,1:00 PM,73 °F,34 °F,23 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Fair,2021-08-14
2212,2:00 PM,77 °F,30 °F,18 %,VAR,3 mph,0 mph,21.58 in,0.0 in,Fair,2021-08-14
2213,3:00 PM,77 °F,28 °F,17 %,E,6 mph,0 mph,21.56 in,0.0 in,Fair,2021-08-14
2214,4:00 PM,77 °F,25 °F,14 %,VAR,3 mph,0 mph,21.54 in,0.0 in,Partly Cloudy,2021-08-14
2215,4:41 PM,72 °F,34 °F,25 %,N,10 mph,0 mph,21.56 in,0.0 in,Showers in the Vicinity,2021-08-14
2216,5:00 PM,72 °F,36 °F,27 %,N,14 mph,0 mph,21.56 in,0.0 in,Showers in the Vicinity,2021-08-14
2217,6:00 PM,70 °F,36 °F,28 %,WNW,9 mph,0 mph,21.58 in,0.0 in,Showers in the Vicinity,2021-08-14
2218,6:00 AM,54 °F,32 °F,44 %,S,2 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2021-08-15
2219,7:00 AM,52 °F,36 °F,54 %,SSE,5 mph,0 mph,21.67 in,0.0 in,Fair,2021-08-15
2220,8:00 AM,57 °F,36 °F,44 %,SE,3 mph,0 mph,21.69 in,0.0 in,Fair,2021-08-15
2221,9:00 AM,63 °F,34 °F,34 %,S,5 mph,0 mph,21.69 in,0.0 in,Fair,2021-08-15
2222,10:00 AM,64 °F,34 °F,32 %,E,3 mph,0 mph,21.69 in,0.0 in,Fair,2021-08-15
2223,11:00 AM,68 °F,36 °F,30 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Fair,2021-08-15
2224,12:00 PM,70 °F,36 °F,28 %,E,5 mph,0 mph,21.63 in,0.0 in,Fair,2021-08-15
2225,1:00 PM,73 °F,34 °F,23 %,VAR,5 mph,0 mph,21.60 in,0.0 in,Fair,2021-08-15
2226,2:00 PM,75 °F,32 °F,21 %,VAR,2 mph,0 mph,21.56 in,0.0 in,Fair,2021-08-15
2227,3:00 PM,75 °F,32 °F,21 %,VAR,1 mph,0 mph,21.54 in,0.0 in,Fair,2021-08-15
2228,4:00 PM,75 °F,36 °F,24 %,VAR,5 mph,0 mph,21.52 in,0.0 in,Showers in the Vicinity,2021-08-15
2229,5:00 PM,68 °F,37 °F,33 %,WNW,13 mph,0 mph,21.56 in,0.0 in,Showers in the Vicinity,2021-08-15
2230,6:00 PM,61 °F,43 °F,52 %,SSW,8 mph,0 mph,21.63 in,0.0 in,Showers in the Vicinity,2021-08-15
2231,6:00 AM,48 °F,39 °F,71 %,SSE,2 mph,0 mph,21.67 in,0.0 in,Fair,2021-08-16
2232,7:00 AM,50 °F,39 °F,66 %,SSW,2 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2021-08-16
2233,8:00 AM,52 °F,39 °F,62 %,SSE,2 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2021-08-16
2234,9:00 AM,59 °F,39 °F,48 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Fair,2021-08-16
2235,10:00 AM,61 °F,41 °F,48 %,SE,5 mph,0 mph,21.69 in,0.0 in,Fair,2021-08-16
2236,11:00 AM,64 °F,41 °F,42 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Fair,2021-08-16
2237,12:00 PM,66 °F,39 °F,37 %,VAR,5 mph,0 mph,21.63 in,0.0 in,Fair,2021-08-16
2238,1:00 PM,73 °F,37 °F,27 %,VAR,5 mph,0 mph,21.58 in,0.0 in,Fair,2021-08-16
2239,2:00 PM,75 °F,32 °F,21 %,VAR,5 mph,0 mph,21.56 in,0.0 in,Showers in the Vicinity,2021-08-16
2240,3:00 PM,77 °F,30 °F,18 %,WSW,6 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2021-08-16
2241,4:00 PM,75 °F,30 °F,19 %,SW,15 mph,0 mph,21.52 in,0.0 in,Partly Cloudy,2021-08-16
2242,5:00 PM,73 °F,36 °F,25 %,SSE,12 mph,0 mph,21.54 in,0.0 in,Fair,2021-08-16
2243,6:00 PM,70 °F,34 °F,27 %,SE,7 mph,0 mph,21.54 in,0.0 in,Fair,2021-08-16
2244,6:00 AM,50 °F,37 °F,62 %,SSE,3 mph,0 mph,21.67 in,0.0 in,Fair,2021-08-17
2245,7:00 AM,52 °F,37 °F,58 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Fair,2021-08-17
2246,7:25 AM,54 °F,37 °F,54 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2021-08-17
2247,8:00 AM,55 °F,37 °F,51 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2021-08-17
2248,9:00 AM,59 °F,37 °F,45 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2021-08-17
2249,10:00 AM,64 °F,37 °F,37 %,VAR,3 mph,0 mph,21.71 in,0.0 in,Fair,2021-08-17
2250,11:00 AM,66 °F,37 °F,35 %,ESE,7 mph,0 mph,21.69 in,0.0 in,Fair,2021-08-17
2251,12:00 PM,70 °F,36 °F,28 %,E,6 mph,0 mph,21.65 in,0.0 in,Fair,2021-08-17
2252,3:00 PM,75 °F,34 °F,22 %,ESE,7 mph,0 mph,21.56 in,0.0 in,Showers in the Vicinity,2021-08-17
2253,5:00 PM,73 °F,28 °F,19 %,SE,13 mph,0 mph,21.56 in,0.0 in,Partly Cloudy,2021-08-17
2254,6:00 PM,72 °F,27 °F,19 %,S,9 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2021-08-17
2255,6:00 AM,50 °F,34 °F,54 %,CALM,0 mph,0 mph,21.71 in,0.0 in,Fair,2021-08-18
2256,7:00 AM,52 °F,34 °F,50 %,ESE,2 mph,0 mph,21.73 in,0.0 in,Fair,2021-08-18
2257,8:00 AM,57 °F,36 °F,44 %,CALM,0 mph,0 mph,21.75 in,0.0 in,Fair,2021-08-18
2258,9:00 AM,61 °F,36 °F,39 %,VAR,2 mph,0 mph,21.75 in,0.0 in,Fair,2021-08-18
2259,10:00 AM,64 °F,37 °F,37 %,VAR,5 mph,0 mph,21.75 in,0.0 in,Fair,2021-08-18
2260,11:00 AM,68 °F,36 °F,30 %,SE,6 mph,0 mph,21.71 in,0.0 in,Fair,2021-08-18
2261,12:00 PM,70 °F,36 °F,28 %,VAR,3 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2021-08-18
2262,1:00 PM,75 °F,36 °F,24 %,VAR,6 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2021-08-18
2263,2:00 PM,73 °F,36 °F,25 %,ESE,10 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2021-08-18
2264,3:00 PM,73 °F,36 °F,25 %,ENE,12 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2021-08-18
2265,4:00 PM,73 °F,34 °F,23 %,E,10 mph,0 mph,21.60 in,0.0 in,Showers in the Vicinity,2021-08-18
2266,5:00 PM,70 °F,36 °F,28 %,WNW,20 mph,0 mph,21.63 in,0.0 in,Showers in the Vicinity,2021-08-18
2267,6:00 PM,68 °F,34 °F,28 %,NW,16 mph,0 mph,21.63 in,0.0 in,Showers in the Vicinity,2021-08-18
2268,6:00 AM,48 °F,34 °F,57 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Fair,2021-08-19
2269,7:00 AM,50 °F,36 °F,58 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Fair,2021-08-19
2270,8:00 AM,54 °F,36 °F,51 %,SSE,5 mph,0 mph,21.71 in,0.0 in,Fair,2021-08-19
2271,9:00 AM,59 °F,36 °F,42 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Fair,2021-08-19
2272,10:00 AM,64 °F,36 °F,34 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Fair,2021-08-19
2273,11:00 AM,68 °F,36 °F,30 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Fair,2021-08-19
2274,12:00 PM,72 °F,36 °F,27 %,VAR,5 mph,0 mph,21.65 in,0.0 in,Fair,2021-08-19
2275,1:00 PM,73 °F,34 °F,23 %,VAR,1 mph,0 mph,21.60 in,0.0 in,Fair,2021-08-19
2276,2:00 PM,75 °F,32 °F,21 %,VAR,5 mph,0 mph,21.56 in,0.0 in,Showers in the Vicinity,2021-08-19
2277,3:00 PM,77 °F,28 °F,17 %,WSW,8 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2021-08-19
2278,4:00 PM,75 °F,27 °F,17 %,SW,9 mph,0 mph,21.52 in,0.0 in,Showers in the Vicinity,2021-08-19
2279,5:00 PM,73 °F,19 °F,13 %,WSW,5 mph,0 mph,21.52 in,0.0 in,Fair,2021-08-19
2280,6:00 PM,72 °F,25 °F,17 %,WNW,7 mph,0 mph,21.52 in,0.0 in,Fair,2021-08-19
2281,6:00 AM,48 °F,16 °F,27 %,CALM,0 mph,0 mph,21.63 in,0.0 in,Fair,2021-08-20
2282,7:00 AM,50 °F,19 °F,30 %,VAR,1 mph,0 mph,21.65 in,0.0 in,Fair,2021-08-20
2283,8:00 AM,55 °F,25 °F,31 %,SSE,3 mph,0 mph,21.65 in,0.0 in,Fair,2021-08-20
2284,9:00 AM,59 °F,30 °F,34 %,SSE,5 mph,0 mph,21.67 in,0.0 in,Fair,2021-08-20
2285,10:00 AM,63 °F,30 °F,30 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Fair,2021-08-20
2286,11:00 AM,66 °F,30 °F,26 %,VAR,5 mph,0 mph,21.63 in,0.0 in,Fair,2021-08-20
2287,12:00 PM,72 °F,32 °F,23 %,VAR,6 mph,0 mph,21.58 in,0.0 in,Fair,2021-08-20
2288,1:00 PM,73 °F,34 °F,23 %,VAR,3 mph,0 mph,21.54 in,0.0 in,Fair,2021-08-20
2289,2:00 PM,77 °F,32 °F,19 %,SE,6 mph,0 mph,21.52 in,0.0 in,Fair,2021-08-20
2290,3:00 PM,77 °F,27 °F,16 %,ESE,6 mph,0 mph,21.48 in,0.0 in,Fair,2021-08-20
2291,4:00 PM,77 °F,28 °F,17 %,E,7 mph,0 mph,21.48 in,0.0 in,Showers in the Vicinity,2021-08-20
2292,4:38 PM,72 °F,34 °F,25 %,W,15 mph,0 mph,21.50 in,0.0 in,Mostly Cloudy,2021-08-20
2293,5:00 PM,70 °F,41 °F,35 %,ENE,6 mph,0 mph,21.50 in,0.0 in,Thunder,2021-08-20
2294,5:40 PM,70 °F,28 °F,21 %,ESE,21 mph,0 mph,21.50 in,0.0 in,Showers in the Vicinity,2021-08-20
2295,6:00 PM,70 °F,25 °F,18 %,ENE,17 mph,0 mph,21.50 in,0.0 in,Showers in the Vicinity,2021-08-20
2296,6:00 AM,50 °F,36 °F,58 %,SE,3 mph,0 mph,21.63 in,0.0 in,Fair,2021-08-21
2297,7:00 AM,50 °F,36 °F,58 %,CALM,0 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2021-08-21
2298,8:00 AM,52 °F,37 °F,58 %,SSE,7 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2021-08-21
2299,9:00 AM,61 °F,37 °F,42 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2021-08-21
2300,10:00 AM,64 °F,41 °F,42 %,E,3 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2021-08-21
2301,11:00 AM,66 °F,39 °F,37 %,S,6 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2021-08-21
2302,12:00 PM,70 °F,39 °F,33 %,VAR,3 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2021-08-21
2303,1:00 PM,72 °F,39 °F,31 %,VAR,1 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2021-08-21
2304,2:00 PM,73 °F,37 °F,27 %,VAR,5 mph,0 mph,21.56 in,0.0 in,Mostly Cloudy,2021-08-21
2305,3:00 PM,73 °F,37 °F,27 %,SSE,9 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2021-08-21
2306,4:00 PM,72 °F,37 °F,29 %,SSE,14 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2021-08-21
2307,5:00 PM,72 °F,36 °F,27 %,ESE,6 mph,0 mph,21.52 in,0.0 in,Fair,2021-08-21
2308,6:00 PM,68 °F,36 °F,30 %,SE,7 mph,0 mph,21.54 in,0.0 in,Fair,2021-08-21
2309,6:00 AM,48 °F,0 °F,0 %,,0 mph,0 mph,0.00 in,0.0 in,Fair,2021-08-22
2310,7:00 AM,50 °F,36 °F,58 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Fair,2021-08-22
2311,8:00 AM,54 °F,36 °F,51 %,SE,3 mph,0 mph,21.67 in,0.0 in,Fair,2021-08-22
2312,9:00 AM,59 °F,37 °F,45 %,SSE,6 mph,0 mph,21.69 in,0.0 in,Fair,2021-08-22
2313,10:00 AM,63 °F,39 °F,42 %,VAR,5 mph,0 mph,21.67 in,0.0 in,Fair,2021-08-22
2314,11:00 AM,66 °F,37 °F,35 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Fair,2021-08-22
2315,12:00 PM,68 °F,36 °F,30 %,VAR,5 mph,0 mph,21.63 in,0.0 in,Fair,2021-08-22
2316,1:00 PM,75 °F,36 °F,24 %,VAR,1 mph,0 mph,21.58 in,0.0 in,Fair,2021-08-22
2317,2:00 PM,73 °F,36 °F,25 %,NE,6 mph,0 mph,21.58 in,0.0 in,Showers in the Vicinity,2021-08-22
2318,3:00 PM,75 °F,36 °F,24 %,VAR,3 mph,0 mph,21.56 in,0.0 in,Showers in the Vicinity,2021-08-22
2319,3:19 PM,73 °F,34 °F,23 %,WSW,15 mph,0 mph,21.52 in,0.0 in,Showers in the Vicinity,2021-08-22
2320,4:00 PM,75 °F,34 °F,22 %,WSW,14 mph,0 mph,21.50 in,0.0 in,Showers in the Vicinity,2021-08-22
2321,5:00 PM,72 °F,32 °F,23 %,SSE,14 mph,0 mph,21.52 in,0.0 in,Showers in the Vicinity,2021-08-22
2322,6:00 PM,68 °F,32 °F,26 %,SE,7 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2021-08-22
2323,6:00 AM,52 °F,36 °F,54 %,S,2 mph,0 mph,21.60 in,0.0 in,Fair,2021-08-23
2324,7:00 AM,52 °F,36 °F,54 %,CALM,0 mph,0 mph,21.63 in,0.0 in,Fair,2021-08-23
2325,8:00 AM,57 °F,37 °F,48 %,S,5 mph,0 mph,21.63 in,0.0 in,Fair,2021-08-23
2326,9:00 AM,61 °F,37 °F,42 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Fair,2021-08-23
2327,10:00 AM,64 °F,37 °F,37 %,VAR,3 mph,0 mph,21.63 in,0.0 in,Fair,2021-08-23
2328,11:00 AM,68 °F,37 °F,33 %,VAR,2 mph,0 mph,21.60 in,0.0 in,Fair,2021-08-23
2329,12:00 PM,73 °F,37 °F,27 %,VAR,3 mph,0 mph,21.56 in,0.0 in,Fair,2021-08-23
2330,1:00 PM,77 °F,32 °F,19 %,VAR,5 mph,0 mph,21.52 in,0.0 in,Fair,2021-08-23
2331,2:00 PM,79 °F,32 °F,18 %,S,7 mph,0 mph,21.50 in,0.0 in,Fair,2021-08-23
2332,3:00 PM,77 °F,32 °F,19 %,NE,7 mph,0 mph,21.46 in,0.0 in,Showers in the Vicinity,2021-08-23
2333,4:00 PM,79 °F,28 °F,16 %,VAR,5 mph,0 mph,21.46 in,0.0 in,Showers in the Vicinity,2021-08-23
2334,5:00 PM,75 °F,34 °F,22 %,S,8 mph,0 mph,21.46 in,0.0 in,Showers in the Vicinity,2021-08-23
2335,6:00 PM,72 °F,34 °F,25 %,VAR,2 mph,0 mph,21.48 in,0.0 in,Showers in the Vicinity,2021-08-23
2336,6:00 AM,54 °F,39 °F,58 %,ENE,1 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2021-08-24
2337,7:00 AM,52 °F,39 °F,62 %,VAR,2 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2021-08-24
2338,8:00 AM,59 °F,41 °F,51 %,VAR,2 mph,0 mph,21.60 in,0.0 in,Fair,2021-08-24
2339,9:00 AM,63 °F,39 °F,42 %,VAR,2 mph,0 mph,21.60 in,0.0 in,Fair,2021-08-24
2340,10:00 AM,64 °F,41 °F,42 %,VAR,6 mph,0 mph,21.60 in,0.0 in,Fair,2021-08-24
2341,11:00 AM,68 °F,39 °F,35 %,VAR,5 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2021-08-24
2342,12:00 PM,72 °F,39 °F,31 %,NNW,6 mph,0 mph,21.54 in,0.0 in,Partly Cloudy,2021-08-24
2343,1:00 PM,75 °F,36 °F,24 %,VAR,5 mph,0 mph,21.52 in,0.0 in,Partly Cloudy,2021-08-24
2344,2:00 PM,75 °F,30 °F,19 %,VAR,1 mph,0 mph,21.50 in,0.0 in,Showers in the Vicinity,2021-08-24
2345,3:00 PM,75 °F,28 °F,18 %,VAR,1 mph,0 mph,21.46 in,0.0 in,Showers in the Vicinity,2021-08-24
2346,4:00 PM,77 °F,28 °F,17 %,S,6 mph,0 mph,21.46 in,0.0 in,Fair,2021-08-24
2347,5:00 PM,75 °F,39 °F,27 %,SSE,10 mph,0 mph,21.46 in,0.0 in,Fair,2021-08-24
2348,6:00 PM,70 °F,39 °F,33 %,SSE,8 mph,0 mph,21.48 in,0.0 in,Fair,2021-08-24
2349,6:00 AM,50 °F,30 °F,47 %,VAR,2 mph,0 mph,21.60 in,0.0 in,Fair,2021-08-25
2350,7:00 AM,54 °F,30 °F,41 %,CALM,0 mph,0 mph,21.63 in,0.0 in,Fair,2021-08-25
2351,8:00 AM,57 °F,32 °F,38 %,S,3 mph,0 mph,21.65 in,0.0 in,Fair,2021-08-25
2352,9:00 AM,61 °F,30 °F,31 %,SE,3 mph,0 mph,21.65 in,0.0 in,Fair,2021-08-25
2353,10:00 AM,66 °F,34 °F,30 %,VAR,5 mph,0 mph,21.63 in,0.0 in,Fair,2021-08-25
2354,11:00 AM,68 °F,32 °F,26 %,VAR,7 mph,0 mph,21.60 in,0.0 in,Fair,2021-08-25
2355,12:00 PM,72 °F,32 °F,23 %,VAR,2 mph,0 mph,21.58 in,0.0 in,Fair,2021-08-25
2356,2:00 PM,77 °F,25 °F,14 %,VAR,5 mph,0 mph,21.50 in,0.0 in,Fair,2021-08-25
2357,3:00 PM,79 °F,23 °F,13 %,VAR,2 mph,0 mph,21.46 in,0.0 in,Fair,2021-08-25
2358,4:00 PM,79 °F,23 °F,13 %,VAR,3 mph,0 mph,21.44 in,0.0 in,Fair,2021-08-25
2359,5:00 PM,77 °F,21 °F,12 %,SSE,2 mph,0 mph,21.44 in,0.0 in,Fair,2021-08-25
2360,6:00 PM,72 °F,36 °F,27 %,SE,7 mph,0 mph,21.48 in,0.0 in,Fair,2021-08-25
2361,6:00 AM,55 °F,37 °F,51 %,SE,2 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2021-08-26
2362,7:00 AM,55 °F,37 °F,51 %,CALM,0 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2021-08-26
2363,8:00 AM,59 °F,39 °F,48 %,SW,2 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2021-08-26
2364,9:00 AM,64 °F,39 °F,40 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2021-08-26
2365,11:00 AM,68 °F,39 °F,35 %,SSW,6 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2021-08-26
2366,12:00 PM,70 °F,39 °F,33 %,S,6 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2021-08-26
2367,1:00 PM,73 °F,39 °F,29 %,WSW,9 mph,0 mph,21.56 in,0.0 in,Partly Cloudy,2021-08-26
2368,2:00 PM,75 °F,39 °F,27 %,VAR,5 mph,0 mph,21.52 in,0.0 in,Fair,2021-08-26
2369,3:00 PM,75 °F,37 °F,25 %,S,7 mph,0 mph,21.48 in,0.0 in,Fair,2021-08-26
2370,4:00 PM,75 °F,41 °F,29 %,SSW,14 mph,0 mph,21.48 in,0.0 in,Fair,2021-08-26
2371,5:00 PM,72 °F,41 °F,33 %,SSE,6 mph,0 mph,21.48 in,0.0 in,Partly Cloudy,2021-08-26
2372,6:00 PM,68 °F,43 °F,40 %,VAR,8 mph,0 mph,21.52 in,0.0 in,Heavy Rain Shower,2021-08-26
2373,7:00 PM,63 °F,50 °F,63 %,S,5 mph,0 mph,21.56 in,0.0 in,Mostly Cloudy,2021-08-26
2374,7:30 PM,63 °F,48 °F,59 %,SE,5 mph,0 mph,21.56 in,0.0 in,Rain,2021-08-26
2375,10:00 PM,59 °F,48 °F,67 %,VAR,1 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2021-08-26
2376,6:00 AM,55 °F,45 °F,67 %,S,3 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2021-08-27
2377,7:00 AM,55 °F,46 °F,72 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2021-08-27
2378,8:00 AM,59 °F,46 °F,63 %,CALM,0 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2021-08-27
2379,9:00 AM,61 °F,46 °F,59 %,SE,3 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2021-08-27
2380,10:00 AM,64 °F,45 °F,49 %,VAR,3 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2021-08-27
2381,11:00 AM,70 °F,45 °F,40 %,VAR,3 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2021-08-27
2382,12:00 PM,72 °F,43 °F,35 %,VAR,3 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2021-08-27
2383,1:00 PM,73 °F,41 °F,31 %,VAR,6 mph,0 mph,21.56 in,0.0 in,Fair,2021-08-27
2384,3:00 PM,75 °F,41 °F,29 %,SW,8 mph,0 mph,21.50 in,0.0 in,Showers in the Vicinity,2021-08-27
2385,5:00 PM,64 °F,45 °F,49 %,SE,8 mph,0 mph,21.54 in,0.0 in,Light Rain,2021-08-27
2386,6:00 PM,64 °F,45 °F,49 %,N,2 mph,0 mph,21.54 in,0.0 in,Partly Cloudy,2021-08-27
2387,6:00 AM,52 °F,34 °F,50 %,N,3 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2021-08-28
2388,7:00 AM,52 °F,30 °F,44 %,SSW,2 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2021-08-28
2389,8:00 AM,57 °F,36 °F,44 %,S,3 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2021-08-28
2390,9:00 AM,61 °F,34 °F,36 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Fair,2021-08-28
2391,10:00 AM,64 °F,32 °F,30 %,E,3 mph,0 mph,21.69 in,0.0 in,Fair,2021-08-28
2392,11:00 AM,70 °F,32 °F,25 %,VAR,3 mph,0 mph,21.65 in,0.0 in,Fair,2021-08-28
2393,12:00 PM,72 °F,28 °F,20 %,VAR,5 mph,0 mph,21.63 in,0.0 in,Fair,2021-08-28
2394,1:00 PM,75 °F,28 °F,18 %,VAR,3 mph,0 mph,21.58 in,0.0 in,Fair,2021-08-28
2395,2:00 PM,75 °F,28 °F,18 %,VAR,5 mph,0 mph,21.56 in,0.0 in,Fair,2021-08-28
2396,3:00 PM,79 °F,30 °F,17 %,VAR,3 mph,0 mph,21.52 in,0.0 in,Fair,2021-08-28
2397,4:00 PM,77 °F,30 °F,18 %,VAR,6 mph,0 mph,21.52 in,0.0 in,Fair,2021-08-28
2398,5:00 PM,73 °F,39 °F,29 %,SSE,13 mph,0 mph,21.52 in,0.0 in,Fair,2021-08-28
2399,6:00 PM,70 °F,39 °F,33 %,ESE,8 mph,0 mph,21.56 in,0.0 in,Partly Cloudy,2021-08-28
2400,6:00 AM,55 °F,28 °F,36 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2021-08-29
2401,7:00 AM,55 °F,27 °F,33 %,WSW,3 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2021-08-29
2402,8:00 AM,57 °F,30 °F,36 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2021-08-29
2403,9:00 AM,61 °F,30 °F,31 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2021-08-29
2404,10:00 AM,64 °F,32 °F,30 %,VAR,5 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2021-08-29
2405,11:00 AM,68 °F,27 °F,21 %,VAR,5 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2021-08-29
2406,12:00 PM,72 °F,30 °F,22 %,SSW,9 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2021-08-29
2407,1:00 PM,72 °F,34 °F,25 %,VAR,7 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2021-08-29
2408,2:00 PM,73 °F,36 °F,25 %,SSE,7 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2021-08-29
2409,3:00 PM,73 °F,36 °F,25 %,VAR,3 mph,0 mph,21.56 in,0.0 in,Fair,2021-08-29
2410,4:00 PM,75 °F,36 °F,24 %,SE,8 mph,0 mph,21.56 in,0.0 in,Fair,2021-08-29
2411,6:00 PM,70 °F,39 °F,33 %,VAR,10 mph,0 mph,21.58 in,0.0 in,Fair,2021-08-29
2412,6:00 AM,57 °F,30 °F,36 %,NE,2 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2021-08-30
