,hora,temperatura,Punto de rocio,Humedad,viento,nudos de viento,Rafaga,Presion,Precipitacion,Condicion,fecha
1868,8:00 AM,54 °F,39 °F,58 %,NE,5 mph,0 mph,21.73 in,0.0 in,Fair,2020-06-21
1869,9:00 AM,59 °F,39 °F,48 %,NE,3 mph,0 mph,21.73 in,0.0 in,Fair,2020-06-21
1870,10:00 AM,63 °F,41 °F,45 %,NE,6 mph,0 mph,21.71 in,0.0 in,Fair,2020-06-21
1871,11:00 AM,64 °F,41 °F,42 %,VAR,6 mph,0 mph,21.71 in,0.0 in,Fair,2020-06-21
1872,12:00 PM,70 °F,41 °F,35 %,VAR,5 mph,0 mph,21.67 in,0.0 in,Fair,2020-06-21
1873,1:00 PM,72 °F,39 °F,31 %,WNW,6 mph,0 mph,21.65 in,0.0 in,Fair,2020-06-21
1874,7:00 AM,50 °F,32 °F,50 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Fair,2020-06-22
1875,8:00 AM,54 °F,34 °F,47 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Fair,2020-06-22
1876,9:00 AM,59 °F,36 °F,42 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Fair,2020-06-22
1877,10:00 AM,63 °F,36 °F,37 %,VAR,3 mph,0 mph,21.69 in,0.0 in,Fair,2020-06-22
1878,11:00 AM,68 °F,39 °F,35 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Fair,2020-06-22
1879,12:00 PM,68 °F,39 °F,35 %,VAR,3 mph,0 mph,21.65 in,0.0 in,Fair,2020-06-22
1880,1:00 PM,72 °F,39 °F,31 %,VAR,5 mph,0 mph,21.60 in,0.0 in,Fair,2020-06-22
1881,7:00 AM,50 °F,39 °F,66 %,CALM,0 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-06-23
1882,8:00 AM,54 °F,39 °F,58 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-06-23
1883,9:00 AM,57 °F,39 °F,51 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-06-23
1884,10:00 AM,64 °F,41 °F,42 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Fair,2020-06-23
1885,11:00 AM,66 °F,39 °F,37 %,VAR,3 mph,0 mph,21.65 in,0.0 in,Fair,2020-06-23
1886,12:00 PM,70 °F,39 °F,33 %,VAR,3 mph,0 mph,21.60 in,0.0 in,Fair,2020-06-23
1887,1:00 PM,72 °F,36 °F,27 %,NE,7 mph,0 mph,21.58 in,0.0 in,Fair,2020-06-23
1888,7:00 AM,46 °F,25 °F,43 %,CALM,0 mph,0 mph,21.63 in,0.0 in,Fair,2020-06-24
1889,8:00 AM,54 °F,23 °F,30 %,NE,2 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2020-06-24
1890,9:00 AM,57 °F,23 °F,27 %,ENE,3 mph,0 mph,21.67 in,0.0 in,Fair,2020-06-24
1891,10:00 AM,61 °F,25 °F,25 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Fair,2020-06-24
1892,11:00 AM,64 °F,30 °F,28 %,NNE,6 mph,0 mph,21.65 in,0.0 in,Fair,2020-06-24
1893,12:00 PM,70 °F,27 °F,20 %,ESE,5 mph,0 mph,21.60 in,0.0 in,Fair,2020-06-24
1894,1:00 PM,72 °F,25 °F,17 %,VAR,2 mph,0 mph,21.58 in,0.0 in,Fair,2020-06-24
1895,2:00 PM,73 °F,28 °F,19 %,NNE,7 mph,0 mph,21.54 in,0.0 in,Fair,2020-06-24
1896,7:00 AM,50 °F,36 °F,58 %,VAR,1 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2020-06-25
1897,8:00 AM,54 °F,36 °F,51 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Fair,2020-06-25
1898,9:00 AM,59 °F,34 °F,39 %,VAR,3 mph,0 mph,21.69 in,0.0 in,Fair,2020-06-25
1899,10:00 AM,61 °F,36 °F,39 %,VAR,6 mph,0 mph,21.67 in,0.0 in,Fair,2020-06-25
1900,11:00 AM,64 °F,37 °F,37 %,VAR,5 mph,0 mph,21.65 in,0.0 in,Fair,2020-06-25
1901,12:00 PM,68 °F,37 °F,33 %,VAR,3 mph,0 mph,21.63 in,0.0 in,Fair,2020-06-25
1902,1:00 PM,70 °F,39 °F,33 %,VAR,5 mph,0 mph,21.60 in,0.0 in,Fair,2020-06-25
1903,7:00 AM,50 °F,36 °F,58 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Fair,2020-06-26
1904,8:00 AM,54 °F,39 °F,58 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Fair,2020-06-26
1905,9:00 AM,59 °F,37 °F,45 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Fair,2020-06-26
1906,10:00 AM,63 °F,37 °F,39 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Fair,2020-06-26
1907,11:00 AM,64 °F,39 °F,40 %,W,5 mph,0 mph,21.69 in,0.0 in,Fair,2020-06-26
1908,12:00 PM,66 °F,37 °F,35 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Fair,2020-06-26
1909,1:00 PM,70 °F,37 °F,31 %,VAR,5 mph,0 mph,21.63 in,0.0 in,Fair,2020-06-26
1910,7:00 AM,50 °F,36 °F,58 %,NNE,3 mph,0 mph,21.67 in,0.0 in,Fair,2020-06-27
1911,8:00 AM,55 °F,36 °F,47 %,ESE,1 mph,0 mph,21.67 in,0.0 in,Fair,2020-06-27
1912,9:00 AM,59 °F,36 °F,42 %,NE,3 mph,0 mph,21.69 in,0.0 in,Fair,2020-06-27
1913,10:00 AM,63 °F,37 °F,39 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Fair,2020-06-27
1914,11:00 AM,64 °F,37 °F,37 %,WNW,6 mph,0 mph,21.65 in,0.0 in,Fair,2020-06-27
1915,12:00 PM,68 °F,37 °F,33 %,VAR,3 mph,0 mph,21.63 in,0.0 in,Fair,2020-06-27
1916,1:00 PM,70 °F,36 °F,28 %,VAR,2 mph,0 mph,21.58 in,0.0 in,Fair,2020-06-27
1917,7:00 AM,46 °F,25 °F,43 %,NNE,5 mph,0 mph,21.67 in,0.0 in,Fair,2020-06-28
1918,8:00 AM,54 °F,25 °F,33 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Fair,2020-06-28
1919,9:00 AM,55 °F,27 °F,33 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Fair,2020-06-28
1920,10:00 AM,61 °F,28 °F,29 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Fair,2020-06-28
1921,11:00 AM,64 °F,32 °F,30 %,VAR,5 mph,0 mph,21.67 in,0.0 in,Fair,2020-06-28
1922,12:00 PM,66 °F,32 °F,28 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Fair,2020-06-28
1923,1:00 PM,70 °F,34 °F,27 %,VAR,2 mph,0 mph,21.60 in,0.0 in,Fair,2020-06-28
1924,2:00 PM,72 °F,32 °F,23 %,CALM,0 mph,0 mph,21.56 in,0.0 in,Fair,2020-06-28
1925,3:00 PM,73 °F,25 °F,16 %,VAR,3 mph,0 mph,21.52 in,0.0 in,Fair,2020-06-28
1926,4:00 PM,73 °F,21 °F,14 %,VAR,3 mph,0 mph,21.52 in,0.0 in,Fair,2020-06-28
1927,7:00 AM,48 °F,30 °F,50 %,ENE,1 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-06-29
1928,8:00 AM,54 °F,32 °F,44 %,ENE,2 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2020-06-29
1929,9:00 AM,57 °F,32 °F,38 %,VAR,3 mph,0 mph,21.71 in,0.0 in,Fair,2020-06-29
1930,10:00 AM,61 °F,36 °F,39 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Fair,2020-06-29
1931,11:00 AM,63 °F,36 °F,37 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Fair,2020-06-29
1932,12:00 PM,68 °F,36 °F,30 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Fair,2020-06-29
1933,1:00 PM,70 °F,27 °F,20 %,NE,8 mph,0 mph,21.63 in,0.0 in,Fair,2020-06-29
1934,7:00 AM,46 °F,12 °F,25 %,ESE,2 mph,0 mph,21.67 in,0.0 in,Fair,2020-06-30
1935,8:00 AM,50 °F,16 °F,26 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Fair,2020-06-30
1936,9:00 AM,55 °F,18 °F,23 %,NNE,3 mph,0 mph,21.71 in,0.0 in,Fair,2020-06-30
1937,10:00 AM,59 °F,18 °F,20 %,ENE,6 mph,0 mph,21.69 in,0.0 in,Fair,2020-06-30
1938,11:00 AM,63 °F,21 °F,20 %,VAR,5 mph,0 mph,21.67 in,0.0 in,Fair,2020-06-30
1939,12:00 PM,66 °F,28 °F,24 %,VAR,5 mph,0 mph,21.65 in,0.0 in,Fair,2020-06-30
1940,1:00 PM,70 °F,21 °F,16 %,VAR,5 mph,0 mph,21.60 in,0.0 in,Fair,2020-06-30
1941,7:00 AM,45 °F,14 °F,29 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-01
1942,8:00 AM,50 °F,14 °F,24 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Fair,2020-07-01
1943,9:00 AM,55 °F,14 °F,20 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Fair,2020-07-01
1944,10:00 AM,59 °F,19 °F,22 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Fair,2020-07-01
1945,11:00 AM,66 °F,21 °F,18 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Fair,2020-07-01
1946,12:00 PM,70 °F,21 °F,16 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Fair,2020-07-01
1947,1:00 PM,72 °F,19 °F,14 %,VAR,2 mph,0 mph,21.60 in,0.0 in,Fair,2020-07-01
1948,6:00 AM,45 °F,21 °F,39 %,CALM,0 mph,0 mph,21.65 in,0.0 in,Fair,2020-07-02
1949,7:00 AM,45 °F,21 °F,39 %,NW,2 mph,0 mph,21.67 in,0.0 in,Fair,2020-07-02
1950,8:00 AM,50 °F,21 °F,32 %,NE,3 mph,0 mph,21.67 in,0.0 in,Fair,2020-07-02
1951,9:00 AM,55 °F,21 °F,26 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-02
1952,10:00 AM,59 °F,23 °F,25 %,ENE,5 mph,0 mph,21.67 in,0.0 in,Fair,2020-07-02
1953,11:00 AM,64 °F,27 °F,24 %,CALM,0 mph,0 mph,21.65 in,0.0 in,Fair,2020-07-02
1954,12:00 PM,68 °F,27 °F,21 %,VAR,3 mph,0 mph,21.63 in,0.0 in,Fair,2020-07-02
1955,1:00 PM,72 °F,25 °F,17 %,VAR,3 mph,0 mph,21.58 in,0.0 in,Fair,2020-07-02
1956,2:00 PM,72 °F,23 °F,16 %,VAR,3 mph,0 mph,21.56 in,0.0 in,Fair,2020-07-02
1957,3:00 PM,75 °F,19 °F,12 %,VAR,2 mph,0 mph,21.52 in,0.0 in,Fair,2020-07-02
1958,7:00 AM,48 °F,27 °F,43 %,NNE,2 mph,0 mph,21.65 in,0.0 in,Fair,2020-07-03
1959,8:00 AM,54 °F,28 °F,38 %,ENE,1 mph,0 mph,21.67 in,0.0 in,Fair,2020-07-03
1960,9:00 AM,57 °F,28 °F,33 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Fair,2020-07-03
1961,10:00 AM,61 °F,30 °F,31 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Fair,2020-07-03
1962,11:00 AM,63 °F,32 °F,32 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Fair,2020-07-03
1963,12:00 PM,68 °F,32 °F,26 %,VAR,1 mph,0 mph,21.63 in,0.0 in,Fair,2020-07-03
1964,1:00 PM,70 °F,30 °F,23 %,VAR,5 mph,0 mph,21.58 in,0.0 in,Fair,2020-07-03
1965,2:00 PM,72 °F,27 °F,19 %,VAR,2 mph,0 mph,21.56 in,0.0 in,Fair,2020-07-03
1966,3:00 PM,73 °F,28 °F,19 %,N,6 mph,0 mph,21.52 in,0.0 in,Fair,2020-07-03
1967,7:00 AM,50 °F,32 °F,50 %,VAR,1 mph,0 mph,21.65 in,0.0 in,Fair,2020-07-04
1968,8:00 AM,52 °F,32 °F,47 %,NE,3 mph,0 mph,21.67 in,0.0 in,Fair,2020-07-04
1969,9:00 AM,57 °F,32 °F,38 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Fair,2020-07-04
1970,10:00 AM,61 °F,34 °F,36 %,VAR,5 mph,0 mph,21.67 in,0.0 in,Fair,2020-07-04
1971,11:00 AM,63 °F,34 °F,34 %,NNE,6 mph,0 mph,21.65 in,0.0 in,Fair,2020-07-04
1972,12:00 PM,68 °F,34 °F,28 %,VAR,6 mph,0 mph,21.60 in,0.0 in,Fair,2020-07-04
1973,1:00 PM,70 °F,32 °F,25 %,VAR,5 mph,0 mph,21.58 in,0.0 in,Fair,2020-07-04
1974,7:00 AM,50 °F,23 °F,35 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Fair,2020-07-05
1975,8:00 AM,52 °F,27 °F,38 %,NNE,5 mph,0 mph,21.67 in,0.0 in,Fair,2020-07-05
1976,9:00 AM,57 °F,23 °F,27 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-05
1977,10:00 AM,63 °F,28 °F,27 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Fair,2020-07-05
1978,11:00 AM,64 °F,32 °F,30 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Fair,2020-07-05
1979,12:00 PM,68 °F,36 °F,30 %,VAR,5 mph,0 mph,21.63 in,0.0 in,Fair,2020-07-05
1980,1:00 PM,72 °F,30 °F,22 %,VAR,3 mph,0 mph,21.58 in,0.0 in,Fair,2020-07-05
1981,2:00 PM,73 °F,25 °F,16 %,VAR,3 mph,0 mph,21.56 in,0.0 in,Fair,2020-07-05
1982,7:00 AM,50 °F,36 °F,58 %,E,3 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-07-06
1983,8:00 AM,54 °F,36 °F,51 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-06
1984,9:00 AM,59 °F,36 °F,42 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-06
1985,10:00 AM,63 °F,37 °F,39 %,VAR,3 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-06
1986,11:00 AM,64 °F,37 °F,37 %,VAR,6 mph,0 mph,21.67 in,0.0 in,Fair,2020-07-06
1987,12:00 PM,68 °F,37 °F,33 %,VAR,1 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2020-07-06
1988,1:00 PM,72 °F,37 °F,29 %,VAR,3 mph,0 mph,21.60 in,0.0 in,Fair,2020-07-06
1989,7:00 AM,48 °F,28 °F,46 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Fair,2020-07-07
1990,8:00 AM,54 °F,32 °F,44 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-07
1991,9:00 AM,57 °F,32 °F,38 %,N,3 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-07
1992,10:00 AM,61 °F,34 °F,36 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-07
1993,11:00 AM,64 °F,36 °F,34 %,VAR,1 mph,0 mph,21.65 in,0.0 in,Fair,2020-07-07
1994,12:00 PM,70 °F,39 °F,33 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Fair,2020-07-07
1995,1:00 PM,70 °F,34 °F,27 %,VAR,3 mph,0 mph,21.58 in,0.0 in,Fair,2020-07-07
1996,7:00 AM,48 °F,16 °F,27 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Fair,2020-07-08
1997,8:00 AM,52 °F,19 °F,28 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-08
1998,9:00 AM,55 °F,21 °F,26 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-08
1999,10:00 AM,61 °F,19 °F,20 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-08
2000,11:00 AM,63 °F,23 °F,22 %,VAR,6 mph,0 mph,21.65 in,0.0 in,Fair,2020-07-08
2001,12:00 PM,68 °F,23 °F,18 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Fair,2020-07-08
2002,1:00 PM,70 °F,25 °F,18 %,NNW,6 mph,0 mph,21.60 in,0.0 in,Fair,2020-07-08
2003,7:00 AM,50 °F,27 °F,40 %,NE,2 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-07-09
2004,8:00 AM,52 °F,28 °F,41 %,ENE,5 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-07-09
2005,9:00 AM,59 °F,32 °F,36 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-09
2006,10:00 AM,61 °F,32 °F,34 %,VAR,3 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-09
2007,11:00 AM,64 °F,30 °F,28 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Fair,2020-07-09
2008,12:00 PM,66 °F,30 °F,26 %,VAR,6 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2020-07-09
2009,1:00 PM,68 °F,34 °F,28 %,VAR,2 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2020-07-09
2010,7:00 AM,50 °F,41 °F,71 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-07-10
2011,8:00 AM,54 °F,43 °F,67 %,ENE,5 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-07-10
2012,9:00 AM,55 °F,37 °F,51 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-07-10
2013,10:00 AM,59 °F,41 °F,51 %,VAR,5 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-07-10
2014,11:00 AM,63 °F,41 °F,45 %,ENE,6 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-07-10
2015,12:00 PM,66 °F,39 °F,37 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-07-10
2016,1:00 PM,68 °F,39 °F,35 %,VAR,3 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2020-07-10
2017,7:00 AM,48 °F,28 °F,46 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-11
2018,8:00 AM,52 °F,27 °F,38 %,NNE,3 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-11
2019,9:00 AM,57 °F,28 °F,33 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Fair,2020-07-11
2020,10:00 AM,59 °F,32 °F,36 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-11
2021,11:00 AM,63 °F,36 °F,37 %,VAR,5 mph,0 mph,21.67 in,0.0 in,Fair,2020-07-11
2022,12:00 PM,66 °F,37 °F,35 %,VAR,3 mph,0 mph,21.65 in,0.0 in,Fair,2020-07-11
2023,1:00 PM,70 °F,34 °F,27 %,VAR,3 mph,0 mph,21.60 in,0.0 in,Fair,2020-07-11
2024,7:00 AM,52 °F,36 °F,54 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-07-12
2025,8:00 AM,52 °F,34 °F,50 %,NNE,5 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-07-12
2026,9:00 AM,59 °F,36 °F,42 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-07-12
2027,10:00 AM,63 °F,37 °F,39 %,ENE,6 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-07-12
2028,11:00 AM,64 °F,37 °F,37 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-07-12
2029,12:00 PM,68 °F,36 °F,30 %,VAR,3 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2020-07-12
2030,1:00 PM,72 °F,37 °F,29 %,VAR,3 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2020-07-12
2031,7:00 AM,50 °F,36 °F,58 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-13
2032,8:00 AM,57 °F,37 °F,48 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-13
2033,9:00 AM,61 °F,37 °F,42 %,NE,3 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2020-07-13
2034,10:00 AM,63 °F,37 °F,39 %,CALM,0 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-07-13
2035,11:00 AM,66 °F,39 °F,37 %,VAR,5 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-07-13
2036,12:00 PM,68 °F,36 °F,30 %,N,6 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-07-13
2037,1:00 PM,70 °F,37 °F,31 %,VAR,3 mph,0 mph,21.63 in,0.0 in,Fair,2020-07-13
2038,7:00 AM,50 °F,36 °F,58 %,SE,2 mph,0 mph,21.71 in,0.0 in,Fair,2020-07-14
2039,8:00 AM,57 °F,37 °F,48 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Fair,2020-07-14
2040,9:00 AM,61 °F,37 °F,42 %,VAR,1 mph,0 mph,21.73 in,0.0 in,Fair,2020-07-14
2041,10:00 AM,63 °F,37 °F,39 %,NNE,5 mph,0 mph,21.73 in,0.0 in,Fair,2020-07-14
2042,11:00 AM,64 °F,37 °F,37 %,NNW,5 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2020-07-14
2043,12:00 PM,70 °F,37 °F,31 %,VAR,5 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-07-14
2044,1:00 PM,72 °F,37 °F,29 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-07-14
2045,2:00 PM,73 °F,36 °F,25 %,VAR,5 mph,0 mph,21.63 in,0.0 in,Fair,2020-07-14
2046,3:00 PM,73 °F,34 °F,23 %,VAR,6 mph,0 mph,21.58 in,0.0 in,Fair,2020-07-14
2047,4:00 PM,73 °F,32 °F,22 %,E,6 mph,0 mph,21.58 in,0.0 in,Fair,2020-07-14
2048,5:00 PM,73 °F,34 °F,23 %,VAR,1 mph,0 mph,21.56 in,0.0 in,Fair,2020-07-14
2049,7:00 AM,50 °F,36 °F,58 %,CALM,0 mph,0 mph,21.71 in,0.0 in,Fair,2020-07-15
2050,8:00 AM,55 °F,36 °F,47 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Fair,2020-07-15
2051,9:00 AM,59 °F,37 °F,45 %,VAR,3 mph,0 mph,21.71 in,0.0 in,Fair,2020-07-15
2052,10:00 AM,63 °F,37 °F,39 %,NNE,6 mph,0 mph,21.71 in,0.0 in,Fair,2020-07-15
2053,11:00 AM,66 °F,37 °F,35 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-15
2054,12:00 PM,70 °F,36 °F,28 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Fair,2020-07-15
2055,1:00 PM,70 °F,36 °F,28 %,VAR,5 mph,0 mph,21.63 in,0.0 in,Fair,2020-07-15
2056,7:00 AM,50 °F,30 °F,47 %,CALM,0 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2020-07-16
2057,8:00 AM,57 °F,34 °F,41 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-07-16
2058,9:00 AM,59 °F,34 °F,39 %,VAR,2 mph,0 mph,21.73 in,0.0 in,Mostly Cloudy,2020-07-16
2059,10:00 AM,64 °F,37 °F,37 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2020-07-16
2060,11:00 AM,66 °F,39 °F,37 %,VAR,5 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-16
2061,12:00 PM,68 °F,39 °F,35 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Fair,2020-07-16
2062,1:00 PM,68 °F,39 °F,35 %,VAR,3 mph,0 mph,21.63 in,0.0 in,Fair,2020-07-16
2063,7:00 AM,50 °F,37 °F,62 %,WSW,2 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-07-17
2064,8:00 AM,54 °F,37 °F,54 %,NNE,5 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-07-17
2065,9:00 AM,57 °F,39 °F,51 %,CALM,0 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-07-17
2066,10:00 AM,61 °F,39 °F,45 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-07-17
2067,11:00 AM,64 °F,39 °F,40 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-17
2068,12:00 PM,68 °F,39 °F,35 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Fair,2020-07-17
2069,1:00 PM,70 °F,39 °F,33 %,VAR,5 mph,0 mph,21.65 in,0.0 in,Fair,2020-07-17
2070,7:00 AM,54 °F,43 °F,67 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-18
2071,8:00 AM,54 °F,39 °F,58 %,ENE,1 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-18
2072,9:00 AM,57 °F,36 °F,44 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Fair,2020-07-18
2073,10:00 AM,61 °F,36 °F,39 %,VAR,5 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-18
2074,11:00 AM,64 °F,37 °F,37 %,VAR,3 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-18
2075,12:00 PM,68 °F,37 °F,33 %,VAR,5 mph,0 mph,21.65 in,0.0 in,Fair,2020-07-18
2076,1:00 PM,70 °F,37 °F,31 %,VAR,3 mph,0 mph,21.63 in,0.0 in,Fair,2020-07-18
2077,7:00 AM,50 °F,28 °F,43 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-07-19
2078,8:00 AM,52 °F,28 °F,41 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2020-07-19
2079,9:00 AM,57 °F,28 °F,33 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-07-19
2080,10:00 AM,61 °F,28 °F,29 %,NE,6 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2020-07-19
2081,11:00 AM,63 °F,32 °F,32 %,NW,5 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-07-19
2082,12:00 PM,64 °F,32 °F,30 %,VAR,7 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-07-19
2083,1:00 PM,68 °F,32 °F,26 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2020-07-19
2084,7:00 AM,50 °F,27 °F,40 %,NE,2 mph,0 mph,21.67 in,0.0 in,Fair,2020-07-20
2085,8:00 AM,54 °F,28 °F,38 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-20
2086,9:00 AM,57 °F,28 °F,33 %,NE,3 mph,0 mph,21.71 in,0.0 in,Fair,2020-07-20
2087,10:00 AM,63 °F,30 °F,30 %,VAR,3 mph,0 mph,21.71 in,0.0 in,Fair,2020-07-20
2088,11:00 AM,66 °F,30 °F,26 %,VAR,3 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-20
2089,12:00 PM,72 °F,28 °F,20 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Fair,2020-07-20
2090,1:00 PM,73 °F,27 °F,18 %,VAR,5 mph,0 mph,21.63 in,0.0 in,Fair,2020-07-20
2091,7:00 AM,46 °F,19 °F,34 %,NE,2 mph,0 mph,21.69 in,0.0 in,Fair,2020-07-21
