,hora,temperatura,Punto de rocio,Humedad,viento,nudos de viento,Rafaga,Presion,Precipitacion,Condicion,fecha
442,7:00 AM,54 °F,50 °F,88 %,NW,6 mph,0 mph,21.67 in,0.0 in,Rain,2020-11-29
443,8:00 AM,54 °F,50 °F,88 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Rain,2020-11-29
444,9:00 AM,54 °F,52 °F,94 %,SE,6 mph,0 mph,21.71 in,0.0 in,Light Rain,2020-11-29
445,10:00 AM,54 °F,52 °F,94 %,CALM,0 mph,0 mph,21.71 in,0.0 in,Light Rain,2020-11-29
446,11:00 AM,55 °F,50 °F,82 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Cloudy,2020-11-29
447,12:00 PM,57 °F,52 °F,82 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Cloudy,2020-11-29
448,1:00 PM,61 °F,52 °F,72 %,NE,6 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-11-29
449,7:00 AM,55 °F,50 °F,82 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Patches of Fog,2020-12-06
450,8:00 AM,55 °F,50 °F,82 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Patches of Fog,2020-12-06
451,9:00 AM,59 °F,48 °F,67 %,NE,3 mph,0 mph,21.67 in,0.0 in,Cloudy,2020-12-06
452,10:00 AM,61 °F,48 °F,63 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Cloudy,2020-12-06
453,11:00 AM,64 °F,48 °F,56 %,E,3 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-12-06
454,12:00 PM,68 °F,46 °F,46 %,VAR,1 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-12-06
455,1:00 PM,68 °F,46 °F,46 %,NNE,6 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2020-12-06
456,7:00 AM,63 °F,41 °F,45 %,SE,2 mph,0 mph,21.65 in,0.0 in,Fair,2020-12-13
457,8:00 AM,64 °F,41 °F,42 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2020-12-13
458,9:00 AM,64 °F,41 °F,42 %,NE,7 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-12-13
459,10:00 AM,66 °F,43 °F,43 %,NW,3 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-12-13
460,11:00 AM,72 °F,41 °F,33 %,WNW,6 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2020-12-13
461,12:00 PM,75 °F,41 °F,29 %,VAR,1 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2020-12-13
462,1:00 PM,77 °F,39 °F,26 %,W,7 mph,0 mph,21.56 in,0.0 in,Fair,2020-12-13
463,7:00 AM,57 °F,45 °F,63 %,N,2 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2020-12-20
464,8:00 AM,59 °F,46 °F,63 %,NW,3 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2020-12-20
465,9:00 AM,63 °F,46 °F,55 %,NE,7 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2020-12-20
466,10:00 AM,61 °F,46 °F,59 %,N,7 mph,0 mph,21.63 in,0.0 in,Cloudy,2020-12-20
467,11:00 AM,64 °F,46 °F,52 %,NE,6 mph,0 mph,21.60 in,0.0 in,Cloudy,2020-12-20
468,12:00 PM,64 °F,46 °F,52 %,ENE,6 mph,0 mph,21.58 in,0.0 in,Cloudy,2020-12-20
469,1:00 PM,68 °F,45 °F,43 %,VAR,3 mph,0 mph,21.56 in,0.0 in,Mostly Cloudy,2020-12-20
470,7:00 AM,54 °F,52 °F,94 %,CALM,0 mph,0 mph,21.58 in,0.0 in,Light Drizzle,2020-12-27
471,8:00 AM,54 °F,52 °F,94 %,CALM,0 mph,0 mph,21.60 in,0.0 in,Patches of Fog,2020-12-27
472,8:11 AM,55 °F,52 °F,88 %,VAR,2 mph,0 mph,21.60 in,0.0 in,Light Drizzle,2020-12-27
473,9:00 AM,55 °F,50 °F,82 %,VAR,2 mph,0 mph,21.60 in,0.0 in,Light Rain,2020-12-27
474,10:00 AM,57 °F,50 °F,77 %,N,5 mph,0 mph,21.60 in,0.0 in,Cloudy,2020-12-27
475,11:00 AM,57 °F,48 °F,72 %,NNE,8 mph,0 mph,21.60 in,0.0 in,Cloudy,2020-12-27
476,12:00 PM,59 °F,46 °F,63 %,ENE,6 mph,0 mph,21.58 in,0.0 in,Showers in the Vicinity,2020-12-27
477,1:00 PM,61 °F,48 °F,63 %,VAR,3 mph,0 mph,21.56 in,0.0 in,Showers in the Vicinity,2020-12-27
